cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"90253","12401","97804","2634212","MountainOne Bank","North Adams","MA","1247","6/30/2018","8/15/2018","SB","93 Main Street","MOUNTAINONE FINANCIAL, MHC","7","0","0","4","0","Berkshire","38340","Pittsfield, MA","1/1/1848","7/19/1985","9/22/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.mountainone.com","18588","3863","14725","650","6875","0","453","","6422","16022","10089","1853","4080","4928","-2","1269","3657","0","3657","0","3657","163","0","0","3658.58"
"9502","14489","722227","0","Movement Bank","Danville","VA","24543","6/30/2018","8/15/2018","NM","201 N. Union Street","","1","0","0","4","0","Danville City","","","9/8/1919","1/1/1934","7/25/2017","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.movementbank.com","953","113","840","0","48","0","26","","22","1838","1033","120","685","-950","-2","0","-952","0","-952","0","-952","58","0","0","-950"
"58619","0","3482111","3482102","MRV Banks","Sainte Genevieve","MO","63670","6/30/2018","8/15/2018","NM","871 Ste. Genevieve Drive","MRV FINANCIAL CORP","3","0","0","4","0","Sainte Genevieve","","","7/16/2007","7/16/2007","6/28/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.mrvbanks.com","6504","1329","5175","420","173","0","38","","135","2524","1530","296","698","2404","0","568","1836","0","1836","0","1836","-132","0","0","1836"
"19525","7136","542667","0","Mt. McKinley Bank","Fairbanks","AK","99701","6/30/2018","8/15/2018","SB","500 Fourth Ave","","5","0","0","4","0","Fairbanks North St","21820","Fairbanks, AK","12/3/1965","12/3/1965","5/31/2018","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","Western","0","1","www.mtmckinleybank.com","7611","237","7374","99","1117","0","67","","1050","6003","3678","1011","1314","2389","0","412","1977","0","1977","0","1977","0","0","0","1977"
"15523","0","765662","0","Muenster State Bank","Muenster","TX","76252","6/30/2018","8/15/2018","NM","201 North Main Street","","2","0","0","5","1","Cooke","","","7/3/1923","7/31/1937","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.msbtx.com","2466","205","2261","0","324","0","133","","191","1112","650","77","385","1473","18","0","1491","0","1491","0","1491","0","0","0","1473"
"22826","0","212465","2961897","MUFG Union Bank, National Association","San Francisco","CA","94104","6/30/2018","8/15/2018","N","400 California Street","MITSUBISHI UFJ FINANCIAL GROUP, INC.","357","1","1","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","3/9/1979","3/9/1979","10/16/2015","Stock","0","1","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","WWW.UNIONBANK.COM","1912698","331566","1581132","-11915","971542","46437","89816","40030","795259","1942595","1218859","161926","561810","621994","2904","129793","495105","0","509264","-14159","495105","12728","0","-22285","492810.84"
"23546","0","460332","0","Municipal Trust and Savings Bank","Bourbonnais","IL","60914","6/30/2018","8/15/2018","NM","720 Main Street, N.W.","","3","0","0","4","1","Kankakee","28100","Kankakee, IL","10/2/1981","10/2/1981","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","WWW.MUNICIPALBANK.COM","5405","493","4912","0","628","67","191","","370","1995","1219","222","554","3545","0","53","3492","0","3492","0","3492","-3","6475","0","3492"
"25726","13217","855563","0","Murphy Bank","Fresno","CA","93704","6/30/2018","8/15/2018","NM","5180 North Palm Avenue","","1","0","0","4","1","Fresno","23420","Fresno, CA","2/1/1984","10/29/1984","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.murphybank.com","7313","1423","5890","177","105","0","0","0","105","3016","1737","551","728","2802","0","98","2704","0","2704","0","2704","60","1717","172","2704"
"10860","0","478140","2232748","Murphy-Wall State Bank and Trust Company","Pinckneyville","IL","62274","6/30/2018","8/15/2018","NM","105 East Water Street","MURPHY-WALL BANCORP, INC.","3","0","0","4","0","Perry","","","11/1/1874","1/1/1934","5/11/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.murphywall.com","2414","207","2207","70","439","0","104","","335","1961","1086","223","652","615","7","119","503","0","503","0","503","67","131","0","497.33"
"29755","4032","121679","0","Mutual Bank","Whitman","MA","2382","6/30/2018","8/15/2018","SM","570 Washington St","","9","0","0","6","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","12/14/1936","9/25/2013","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.mymutualbank.com","9682","1880","7802","154","2190","0","1324","","866","7622","3987","988","2647","2216","0","358","1858","0","1858","0","1858","144","0","0","1858"
"28302","1330","235174","0","Mutual Federal Bank","Chicago","IL","60608","6/30/2018","8/15/2018","SA","2212 West Cermak Road","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1905","4/10/1935","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.mutualfederalbank.com","2021","338","1683","0","765","0","4","","761","2637","1516","265","856","-189","0","0","-189","0","-189","0","-189","-73","200","0","-189"
"32325","8146","786274","0","Mutual of Omaha Bank","Omaha","NE","68131","6/30/2018","8/15/2018","SA","3333 Farnam Street","","30","0","1","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","5/23/1985","5/23/1985","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","0","www.mutualofomahabank.com","160870","17535","143335","9592","17755","2048","3182","0","12525","101142","57365","6899","36878","50356","97","11753","38700","0","38700","0","38700","3364","0","0","38623.37"
"27716","165","809070","0","Mutual Savings and Loan Association","Metairie","LA","70006","6/30/2018","8/15/2018","SA","2900 Clearview Parkway","","2","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1910","1/16/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.mutualsavings.com","896","167","729","0","15","0","7","","8","590","367","96","127","154","0","33","121","0","121","0","121","0","0","0","121"
"29988","4492","636276","0","Mutual Savings Association, FSA","Leavenworth","KS","66048","6/30/2018","8/15/2018","SA","100 South 4th St","","6","0","0","5","0","Leavenworth","28140","Kansas City, MO-KS","1/1/1888","10/24/1949","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.mutualwave.com","3763","521","3242","0","898","0","55","","843","2736","1656","390","690","1404","-200","200","1004","0","1004","0","1004","-2","0","0","1170"
"29999","4516","729570","0","Mutual Savings Bank","Hartsville","SC","29550","6/30/2018","8/15/2018","SA","330 West Carolina Ave","","1","0","0","8","0","Darlington","22500","Florence, SC","11/13/1936","11/13/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.mutualsavings.net","680","11","669","0","64","0","18","","46","648","331","98","219","85","0","0","85","0","85","0","85","0","0","0","85"
"27742","207","841472","3252659","Mutual Savings Bank","Franklin","IN","46131","6/30/2018","8/15/2018","SB","80 East Jefferson Street","THIRD CENTURY BANCORP","5","0","0","4","0","Johnson","26900","Indianapolis-Carmel-Anderson, IN","1/1/1890","8/24/1935","2/25/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.mutualsavingsbank.net","3002","399","2603","121","575","18","70","","487","2427","1298","202","927","630","0","140","490","0","490","0","490","12","0","0","490"
"27744","210","810777","3175794","MutualBank","Muncie","IN","47305","6/30/2018","8/15/2018","NM","110 East Charles St","MUTUALFIRST FINANCIAL, INC.","40","0","0","4","0","Delaware","34620","Muncie, IN","1/1/1889","6/9/1952","2/28/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.bankwithmutual.com","37326","6783","30543","950","8960","2150","1390","0","5420","28932","15607","2987","10338","9621","260","1409","8472","0","8472","0","8472","608","0","61323","8248.4"
"26395","4185","154770","0","MutualOne Bank","Framingham","MA","1701","6/30/2018","8/15/2018","SB","828 Concord Street","","3","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","10/11/1985","7/27/2015","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.mutualone.com","19202","3476","15726","1035","573","0","193","","380","8333","5102","760","2471","6931","1509","2314","6126","0","6126","0","6126","361","0","0","4933.89"
"34603","0","2757205","3211601","MVB Bank, Inc","Fairmont","WV","26554","6/30/2018","8/15/2018","NM","301 Virginia Avenue","MVB FINANCIAL CORP.","13","0","1","4","0","Marion","","","1/4/1999","1/4/1999","8/28/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mvbbanking.com","32235","6778","25457","1079","19766","0","466","0","19300","33978","19695","3542","10741","10166","30","2236","7960","0","7960","0","7960","306","1000","0","7936.3"
"57366","17935","3162767","0","MWABank","Rock Island","IL","61201","6/30/2018","8/15/2018","SA","100 17th Street","","1","0","0","5","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","1/27/2003","1/27/2003","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.mwabank.com","4704","1050","3654","-47","444","0","87","","357","4186","1777","94","2315","-41","0","-70","29","0","29","0","29","-30","0","0","29"
"33616","13171","1972298","3129117","My Bank","Belen","NM","87002","6/30/2018","8/15/2018","SM","19339 Highway 314","BETHLEHEM FINANCIAL CORPORATION","5","0","0","4","0","Valencia","10740","Albuquerque, NM","7/1/1992","7/1/1992","4/21/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","WWW.MYBANKNM.COM","3297","97","3200","0","590","0","193","","397","2846","1691","361","794","944","0","214","730","0","730","0","730","-5","73","0","730"
"58590","0","3635029","5196177","Nano Banc","Murrieta","CA","92562","6/30/2018","8/15/2018","NM","25220 Hancock Ave, # No 140","ALLEGIANT UNITED HOLDINGS, LLC","1","0","0","4","0","Riverside","40140","Riverside-San Bernardino-Ontario, CA","9/17/2007","9/17/2007","4/30/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.nanobanc.com","2218","231","1987","1138","217","0","6","0","211","4310","2412","201","1697","-3244","0","-1078","-2166","0","-2166","0","-2166","0","0","22","-2166"
"57784","0","3285778","0","Nantahala Bank & Trust Company","Franklin","NC","28734","6/30/2018","8/15/2018","NM","120 Siler Road","","3","0","0","4","0","Macon","","","10/4/2004","10/4/2004","6/27/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.nantahalabank.com","2653","405","2248","0","420","0","77","","343","2577","1190","436","951","91","0","0","91","0","91","0","91","-39","0","0","91"
"29677","3872","343770","0","Nashville Savings Bank","Nashville","IL","62263","6/30/2018","8/15/2018","SB","209 East Lebanon Street","","1","0","0","2","0","Washington","","","1/1/1893","9/25/1958","10/12/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.nashvillesavingsbk.com","1147","196","951","0","50","0","13","","37","554","310","18","226","447","0","123","324","0","324","0","324","0","0","0","324"
"33959","12209","2233875","1242188","Natbank, National Association","Hollywood","FL","33020","6/30/2018","8/15/2018","N","4031 Oakwood Boulevard","NATIONAL BANK OF CANADA","3","0","0","5","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12/6/1994","12/6/1994","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.natbank.com","3470","297","3173","-5","445","0","176","","269","3167","1701","282","1184","456","0","119","337","0","337","0","337","8","0","0","337"
"57160","16268","2809373","0","National Advisors Trust Company","Kansas City","MO","64131","6/30/2018","8/15/2018","N","800 E 101st Terrace, # 300","","1","0","0","7","0","Jackson","28140","Kansas City, MO-KS","10/1/2001","10/1/2001","8/1/2017","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.NationalAdvisorsTrust.com","43","4","39","0","7313","6576","0","","737","6948","4675","279","1994","404","0","0","404","0","404","0","404","0","0","0","404"
"16276","13932","659341","1098581","National Bank","Hillsboro","IL","62049","6/30/2018","8/15/2018","N","230 South Main Street","COUNTRY BANCORP, INC.","12","0","0","2","0","Montgomery","","","7/2/1945","7/2/1945","7/21/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.national-bank.com","6130","695","5435","171","856","0","263","","593","3855","2232","620","1003","2265","0","657","1608","0","1608","0","1608","-229","450","0","1608"
"3289","12036","792659","3685109","National Bank & Trust","La Grange","TX","78945","6/30/2018","8/15/2018","N","141 West Colorado Street","NATIONAL BANK & TRUST EMPLOYEE STOCK OWNERSHIP PLAN WITH 401(K) PROVISIONS","1","0","0","5","1","Fayette","","","7/5/1888","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.nbt-texas.com","3676","887","2789","85","363","0","139","","224","1846","907","168","771","1221","0","0","1221","0","1221","0","1221","40","532","0","1221"
