,Tot Dom Deposits to Tot Assets,Return On Assets,Assets per Emp,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Efficiency Ratio,Core Capital Ratio,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Number Employees,Return on Equity
4035,88.38976235,1.655789931,4.016846154,4.722628582,65.56330071,7.475855444,61.81466351,11.51067112,0.076121718,0.463627664,52.0,14.79650282
4036,77.60233247,0.6840602090000001,4.734673913,4.753089871,80.06565807,5.243464592,68.43743919,9.474197553,0.433894258,0.488735795,46.0,5.243464592
4038,79.06916353,1.112070403,5.760067227,5.092159346,85.48773941,11.26855291,67.55627009999999,9.9461179,0.380335197,0.7249131240000001,119.0,11.26855291
4039,89.73044993,0.7558116659999999,5.374618644,4.73603378,79.87843048,8.407050862,79.03514925,8.829037723999999,0.0,0.4920954000000001,118.0,8.407050862
4041,85.70104228,0.985400868,4.290922509,4.231735304,73.01726807,3.831075381,69.04521395,10.56653171,0.471346015,0.718119229,271.0,9.5446049
4042,84.6774051,0.276610458,6.73297619,3.322593445,31.3039942,2.411320895,91.50047483,9.334539411,0.651378256,0.379636057,42.0,3.334805493
4043,83.86154498,1.117210552,5.28576,4.118776334,70.21204141,7.150681495,61.71273222,11.1156315,0.010594503,0.714719057,25.0,9.833864044
4044,89.8358591,0.99821405,6.19285,4.829368425,80.12788942,6.787328467000001,71.86998395,10.29919355,0.031487926,0.6909570759999999,20.0,9.567679887
4045,87.68705779,2.269199301,3.802619048,5.655680477000001,61.08196105,7.198826037999999,55.88025659,11.61842616,0.558512304,0.53825177,42.0,20.76019377
4046,85.80177339,1.197734458,4.000563636,4.074460718,52.28490531,5.58950811,62.30360819,12.08461612,0.480159614,0.28940867600000003,110.0,8.892999901
4048,84.41113667,1.421163066,3.864588235,4.984602129,68.05643138,10.1537463,60.35478203,14.43912548,0.8604306279999999,0.546322619,119.0,10.1537463
4049,77.91942299,1.265536858,6.512015625,3.77869135,47.52704736,4.96554953,58.18762354,12.02613967,0.214267376,0.757384759,64.0,10.34095394
4050,81.74383493,0.733793725,5.438105263,4.33120632,73.33243003,8.341013825,68.25895663,8.641579717,0.823622779,1.152218945,19.0,8.341013825
4051,81.34985712,0.6086748670000001,6.949628141,3.913679188,73.46128928,5.386470476,72.67096555,10.295001699999998,0.419313133,0.589564674,199.0,5.807947039
4052,85.34399331,1.131489795,5.348941176,4.420712297,67.39541636,8.384403032,66.57113079999999,13.84940033,0.07258170900000001,0.303032698,34.0,8.384403032
4054,87.76960772,1.361145024,5.80669697,4.96315439,79.38743666,11.79627663,63.03645593,7.977459398,0.922132752,0.698543103,33.0,14.64750936
4055,83.22534224,0.628976463,4.648637931000001,4.173711859,55.7061579,7.171863765,79.7533493,8.64445906,1.411425668,0.393016388,116.0,7.171863765
4057,86.28298843,0.515389656,2.9139,3.645454819,31.37376025,2.0120518990000003,81.93548387,12.11713576,0.34489859,0.490387592,20.0,4.344865696
4058,88.63204384,1.452468019,4.0417757010000015,3.996703439,46.71283557,10.23178456,58.43596059,11.47639234,1.435012833,0.17811340899999994,107.0,13.33258137
4059,88.42906574,1.273303301,4.455416667,4.817149051,76.86636117,8.375787376,67.86386181,10.65424858,0.161601047,0.788449953,60.0,11.35175042
4060,77.17697022,1.00184,3.658913545,4.605790753,72.06718739,8.71342939,67.96230428,9.117349728999999,1.565873242,0.398117688,347.0,8.71342939
4061,84.61856072,1.269069053,4.776071247,4.791679185,83.29159998,9.033966706000001,56.51183971,10.60355979,0.6950467659999999,0.902383041,393.0,12.18681688
4062,88.1193911,0.529521635,2.678033333,5.4239766939999985,58.13843492,2.685145084,86.56792646,11.5928617,3.327068371,0.5242811479999999,30.0,4.63404071
4063,88.72422424,1.284298958,4.761702703,5.208903646,83.68911870000002,14.09028728,66.15952052,9.309141274,0.648757258,0.567516175,37.0,14.09028728
4064,89.44672940000002,1.25219352,4.641201452,4.126996561,64.99627342,-2.4305035630000003,61.27973326,9.789541407,0.489695781,0.15538976,551.0,12.41569336
4065,88.22415119,1.287763447,8.280208333,4.433107683999999,85.28938651,13.46458806,55.76962613,9.69289069,0.438350037,0.838371875,216.0,13.46458806
4066,88.03321745,1.3679593819999998,2.923951456,4.735708658,69.88249045,2.2363442140000003,70.51410569,11.41183546,0.628554921,0.584084741,103.0,12.02253978
4067,83.50018046,0.188259221,3.760214286,4.865014298999999,71.47389017,1.285781323,90.82840237,15.61609536,1.13405391,0.441156115,42.0,1.285781323
4068,88.18079159,0.831329568,4.001333333,4.08945292,59.34225628,6.840794486,68.68637906,12.05576136,0.4915028320000001,0.393493959,27.0,7.3341210110000015
4069,79.25129003,1.019624343,6.776909091,4.229259981,53.79050072,9.404234367,61.50359904,12.02344592,0.41361486,0.939405125,33.0,9.404234367
4070,82.09414304,1.2033708909999998,3.863534392,4.394738407,74.19968009,5.9242881889999985,68.22081313,9.942155919,0.17597725600000005,0.467030799,189.0,10.66519796
4071,84.86871315,0.997247428,6.737289474,4.957558165,81.43131120000002,8.055695547000001,61.48401269,12.04769058,0.268471755,0.81863629,114.0,8.055695547000001
4072,90.99401757,0.523740498,3.710866667,3.713315269,47.83249196,6.056860321,79.57089552,9.42663837,1.88455527,0.358737549,15.0,6.056860321
4073,87.71340125,0.0045163040000000005,2.792709677,4.167563368,59.06623236,-2.622862137,98.7549519,11.48822087,2.67054774,0.5066644379999999,31.0,0.040982221
4074,90.68762605,1.332347772,3.881252874,4.850553135,78.12680465,14.88323819,68.24300597,9.35451874,0.404538172,0.975296251,87.0,14.88323819
4075,72.32020995,1.292278495,7.426964327999999,3.981326331,52.03869565,3.648821095,49.55782826,12.12223417,0.584286745,0.793616965,841.0,9.295752343
4076,71.99962118,0.894117327,4.3254578310000005,5.388951754,73.35528240000002,6.189486495,74.60206808,11.56259891,0.528950205,0.719943838,166.0,8.177278224
4077,88.32204702,0.613978344,3.819252632,4.279161638,57.23853385,2.811376573,83.01401201,11.44263931,1.7396624859999998,0.316092728,95.0,5.553822721
4078,89.99235316,1.813232525,3.989908163,5.383190308,64.57184069,-4.549573064,67.20131784,8.738754943,0.288482933,0.11889117,98.0,20.59715805
4079,88.02496319,1.2920725990000002,4.112722222,4.2811822180000005,51.03135258,-2.97278756,62.59398496,11.49977138,0.634886328,0.29150907,18.0,10.74777041
4081,82.31096292,0.975332135,4.332008547,4.447763258999999,67.48946917,6.471847593,72.41878563,8.229430885,0.34685160200000004,0.579619574,117.0,12.70977298
4082,86.04095049,0.787032622,3.617295,4.060864344,57.50954788,4.605524721,76.87274506,9.310638938,0.195449915,0.27860712600000004,200.0,9.055199503999999
4083,86.08001436,1.106069517,3.871338983,4.630170316,84.29111813,1.747481846,64.52083333,9.703443623,0.084059735,0.858143282,118.0,11.58585149
4084,83.92486304,1.288986644,4.544808989,4.341604346,65.41603212,7.246267355,66.74525213,12.30164002,0.186902949,0.855352792,89.0,10.76801123
4085,89.58323146,1.173046474,6.1353,3.734824699,46.83797043,5.463839772,55.60344828,10.09050771,0.677228497,0.381209693,20.0,11.86625325
4087,88.5087869,0.613231803,3.196909091,4.722456828,56.10106353,-0.778097983,88.50114416,10.55985098,0.0,0.52831138,22.0,5.792507205
4088,88.00424628,0.565605615,2.729384615,3.780075642,56.63059204,4.947551895,79.44231821,11.65855882,0.752494222,0.6759475340000001,39.0,4.947551895
4089,71.87645353,0.5676722120000001,11.13903937,3.734684389,73.97939997,5.122023336,71.38431393,11.28690676,0.622023132,0.985645641,254.0,5.122023336
4090,82.1585094,1.034240875,5.072551887,5.4388440220000005,85.47863501,10.24225459,69.76103288,9.301877717,0.400509215,0.939209714,212.0,10.24225459
4092,88.0687085,0.441337344,1.957814815,3.617368593,25.15654263,3.682946357,87.21506442,12.51385121,0.105938215,0.261181848,27.0,3.682946357
4094,80.62468749,1.398818775,10.14788889,4.79957079,83.32256663,8.629067584,45.19950125,11.49850352,0.7704576390000001,1.241466498,27.0,12.44007455
4095,87.38814818,1.74836613,5.259058823999999,6.311343162999999,77.71016957,11.18291655,57.60197775,12.49430688,0.135340701,1.138349841,34.0,14.92928725
4096,83.15121731,0.993816254,4.335108696,4.495437221,72.24481609,8.834463871,65.47530405,10.64559543,0.605771883,0.7817230609999999,46.0,9.558600254
4098,85.22152937,1.027308753,6.3041379310000005,3.435655971,46.3346461,3.471281595,59.09727082,14.59098659,0.76851548,0.5155691960000001,29.0,7.458564507999999
4099,76.63113349,1.6909499730000002,10.81635849,3.973416335,84.10653326,7.000476829,46.19327282,9.493142605,0.154552765,0.8619108240000001,53.0,19.07720511
4100,72.53894232,1.232852983,7.71975,4.130789808,51.79409955,6.955772957000001,60.65851364,15.38665097,0.124680203,0.814590635,40.0,9.022412515
4101,89.46806075,1.4353673269999998,7.4874285710000015,3.605974139,47.05983363,13.12959819,57.93650794,10.77812327,0.0,0.1194879,7.0,13.12959819
4102,83.73450073,1.009188053,4.506261363999999,4.492295863,76.0081301,10.636908,68.96857016,9.423409658999999,0.7933405790000001,0.938190366,88.0,10.636908
4105,83.60483871,1.196985196,4.133333333,4.804287686,85.42050691,5.376551657,65.09324009,8.345008652999999,0.184331797,0.988758138,21.0,14.55672762
4108,80.34837557,1.388910083,5.42805,4.044369902,69.60234338,3.111572085,57.31182796,12.4227853,0.003684564,0.556529694,20.0,11.26092754
4109,84.724147,1.032659307,13.80812346,4.069029712,76.73207219,4.211599125,54.81696076,9.220773633,0.642134081,0.658869199,81.0,8.940190957999999
4110,86.17601303,1.369235134,4.168424242,4.591266699,79.11499149,6.697187017,52.97258811,13.46105114,1.553526512,0.715818145,33.0,10.29747219
4111,87.03003914,2.258616717,8.059181817999999,4.599826946,78.82934203,0.055415324,37.54345307,11.56610565,0.0,0.860627395,11.0,18.80426661
4112,90.49135671,0.513040058,3.4464,3.938842017,70.53976187,2.503477051,79.76888582,9.269717088,2.035542629,0.172074757,85.0,5.512041578
4113,89.20620987,0.885134603,5.545641509,2.459682014,28.70688863,8.482886335,66.51411137,11.21880555,0.245305679,0.168801707,53.0,8.482886335
4114,91.63061405,0.608617284,12.51386111,3.810038504,69.80370656,6.080406292999999,67.75469832,7.793298792000001,1.171589726,1.012890772,36.0,7.51860285
4117,73.406867,0.954068128,6.322903226,4.089837382,74.98964339,5.645132074,62.43061297,10.90111054,0.333452375,0.773194141,155.0,7.19005054
4118,76.66669762,0.4887875820000001,3.589433333,4.53811087,76.13550885,4.0391532130000005,83.912692,7.604505679,0.328742698,0.699754057,30.0,6.855931111
4121,87.71115773,1.934978967,3.597626667,5.441235633,89.88295988,10.51053928,61.20434353,9.609213046,0.412494163,0.399151675,75.0,20.30160712
4122,85.22183536,0.874085868,4.051795789,4.095941666,70.63706125,4.332068706,65.18795538,10.23326854,1.192765469,0.286559407,475.0,8.429296317
4123,81.52107125,1.602476512,5.474212121,4.219051164,71.58530789,7.424837735,58.9128634,10.67608898,0.538218155,0.575588369,231.0,15.31069481
4124,74.45384582,0.500650512,7.695222222000001,4.212993538,86.34939429,5.041390111,82.18417399,10.02358404,0.405013212,1.196035702,18.0,5.041390111
4125,85.80079774,0.663099393,3.163539474,4.571740222,61.12615367,1.706267106,78.50916207,11.02244202,1.998095072,0.25970878,76.0,5.494311839
4127,81.59405181,1.457472017,8.7287,4.0875006639999985,67.43806829,8.610210087,42.35959948,9.949345017999999,0.16993748600000005,0.7160945590000001,30.0,14.87510175
4128,90.46436221,0.74906733,3.954823529,4.170472801,69.71977629999999,1.374412224,76.45803698,8.708748813,0.240956687,0.639430497,17.0,8.693157317
4129,81.68720846,1.039137493,4.967407895,3.989349961,59.74390964,4.0863746810000015,66.68696711,8.199426687999999,0.500366865,0.694616228,76.0,10.47133512
4131,88.86658714,0.965289371,3.533507692,4.258238768,33.24480359,4.346644933,68.29131653,12.66783978,1.308353434,1.283404868,65.0,8.662242402999999
4132,86.66261361,1.605681643,8.22425,3.740616567,57.59066176,3.377150959,43.23398424,11.36200045,1.7600389090000002,0.566527569,20.0,14.16224596
4134,85.67392941,0.8254727079999999,3.654087097,4.63471683,77.17518254,7.942512408,72.28183119,8.588965395,0.707471175,0.792357237,310.0,7.942512408
4135,88.17215124,0.8633770009999999,6.623190476,3.335925638,51.54327867,7.5415107410000015,68.77897991,8.102205564,1.616254574,0.579194904,21.0,10.48200805
4136,87.33152895,1.556480696,6.363737913,5.401090254,72.51315401,5.046288463,56.96423073,10.21434544,0.8615929390000001,0.57646398,786.0,13.41955472
4137,80.7443723,1.159234678,5.248269841,3.504483505,52.12602188,4.476857819,69.15769474,10.63987888,0.6765646120000001,0.38056242,63.0,10.88039347
4138,87.10174983,1.343595665,5.018481481,4.903431288999999,73.2507251,2.620664736,73.74715262,11.34070552,1.464955461,0.221113764,27.0,12.20329741
4139,87.48864486,0.919868718,5.2706060610000005,3.379122342,55.81498304,7.603179162999999,66.12971598,11.12305559,0.167883631,0.61111787,33.0,7.603179162999999
4140,90.58890062,0.7799339670000001,5.4655,3.4683000560000004,42.79821359,1.11566922,71.31230926,10.26466845,0.390881646,0.332334562,22.0,8.199283315
4142,80.59677761,0.283164742,2.979157895,4.208127254,52.10144159,2.389897345,92.20183486,12.49434718,0.206699173,0.239658839,38.0,2.389897345
4143,77.33462912,0.86786041,4.9519375,5.179661849,83.823251,-6.474210352,76.88971499,9.038443761,0.0,0.57688177,16.0,9.427358933999999
4151,86.80986149,1.557386561,7.961181817999999,3.807601324,59.81181414,6.266178434,50.10155721,13.65960302,0.011419045,0.35605432200000003,11.0,11.843959800000002
4152,84.99941596,1.604321928,5.268384615,4.517816994,77.6715969,7.99721633,55.75757576,11.8697964,1.36518273,0.518040932,52.0,13.21199103
4153,83.83076571,2.276404347,3.8982,4.94144624,61.96472964,-3.180989692,52.53261704,15.83140964,1.750458253,0.290113783,55.0,14.70984766
4154,89.15624689,0.909936575,4.307285714,3.612068852,55.69467016,0.399878582,72.35849057,9.593342224,0.95187556,0.29199359,14.0,9.778848968
4156,82.18173177,1.031050523,5.018901042,4.0316614710000005,78.88461223,6.086720628999998,66.45301354,10.84608576,0.410635213,0.5499073560000001,192.0,9.325561266000001
4158,81.08692614,1.446509261,10.73407143,3.908059022,61.71336931,8.25132957,42.10953347,10.51864103,1.197788085,0.833286382,14.0,13.93338287
4159,83.33675198,2.130039968,3.55968254,5.063485409,87.35173459,4.232029293,59.03634827,11.83586747,1.158030857,0.533492805,63.0,18.36962806
4160,90.06729331,1.1052061009999998,4.681,3.388954779,41.59688101,12.74661868,69.09424725,9.196970358,0.57145909,0.117427401,20.0,12.74661868
4164,87.83330808,1.207655398,6.6005,4.664503569,72.14320885,5.983795668,56.57463734,11.25352004,1.7877433530000002,0.761391411,16.0,11.34427929
4165,83.52155737,0.939127136,5.061157895,5.32566842,83.47788108,6.862371331,74.7778248,14.75703803,0.092552152,0.438201638,19.0,6.862371331
4166,88.32060472,1.009461908,4.550844444,3.690612637,69.00599645,8.01592568,60.5004217,11.17140106,0.31349493100000003,0.549902294,45.0,9.316522893
4169,81.2445485,1.543191325,7.926698925,4.573734033,81.18730356,8.442926387,59.19876083,18.77944483,0.0,0.849395529,93.0,8.442926387
4170,86.27134622,1.093981954,6.89525,4.180780504,70.74616584,3.352418105,56.75082327,13.63569538,0.177658533,0.7727875240000001,8.0,8.33948636
4174,90.68908786,1.503821523,4.333435294,3.408377605,38.23457548,5.896305749,64.38443819,9.399294787,0.332842847,0.25516333,85.0,15.96666973
4175,74.03557726,1.610569147,6.371111111,5.353223466,88.63794908,-2.199245035,62.33666410000001,10.21921562,0.081967213,0.86306313,9.0,15.52601346
4176,86.92951735,0.915504788,4.884317308,4.31052128,70.0603777,6.890183842000001,69.97540579999999,9.340631123,0.612438948,0.5144999029999999,104.0,9.535447892
4178,83.66149448,0.882756551,5.102705882,3.637657979,35.40336154,6.131850675,61.2164297,14.79449518,0.651326862,0.8616159170000001,17.0,6.131850675
4179,91.12434769,1.4555835069999998,3.513148148,3.713504357,51.45537926,16.16728293,62.95491581,9.109679904,0.510252491,0.327727278,27.0,17.46780569
4184,63.769212,0.814645932,4.554444444,3.555455893,49.71822396,7.307976338,70.47619048,10.78803203,0.223225177,0.672721157,18.0,7.395759837999999
4188,84.65126495,1.927026124,5.430041667,4.767147687,65.77853915,12.26280437,47.3769759,13.8704663,0.315183278,0.432935057,192.0,14.5045519
4190,83.62917854,1.75843801,6.1744,3.495259103,43.32080850000001,8.007702254,45.69138277,16.52789615,0.289906712,0.272044797,10.0,11.10346343
4191,73.89611285,0.4305721870000001,3.348307692,4.943100996,79.64528579,5.273321773,74.94019139,8.27312953,1.051047602,1.150680756,26.0,5.273321773
4194,84.11490965,0.937472235,12.51720652,3.846343221,75.83891044,6.8430455210000005,56.53614294,9.477309406,0.403184139,0.563918652,92.0,6.8430455210000005
4195,83.6122069,0.659149929,5.395857143,4.25096815,66.60003707,3.388090349,60.68376068,9.764531682000001,0.421399133,0.6569588239999999,42.0,6.271389459
4197,82.39164135,0.517499615,3.96715,4.0291905360000015,68.78489596,5.936583322000001,81.30222841,9.052159076,0.408353604,0.813485131,40.0,5.936583322000001
4199,89.58038774,1.156829542,2.980642857,4.262135603,55.445853,6.382101017,71.56348374,10.55509618,0.662209335,0.166410075,42.0,12.16898018
4202,88.2884265,1.969398262,4.740454545,4.223711129,64.41461310000001,2.61591786,44.7,10.83190558,0.0,0.5969620760000001,11.0,18.48817623
4203,85.57596145,1.627025794,7.6993,4.304478114,59.71192186,9.352887427999999,44.30034129999999,12.24849291,0.68447781,0.830369395,20.0,13.6645022
4204,73.52409726,1.657253616,5.124296296,5.062594305,85.83436931,8.77206388,56.30081301,9.696153706,0.303564717,0.911266975,27.0,17.40658669
4205,87.29991127,2.088507867,4.334615385,4.842278741,93.43833185,-6.863660359,46.77871148,9.776357827,0.390417036,0.672178655,26.0,21.49647717
4207,84.64864940000002,-0.16833642399999998,2.564339286,4.14056379,79.71073028,-1.606191137,103.566482,10.14630877,0.6232460320000001,0.205198897,56.0,-1.606191137
4208,88.41506489,1.294704447,3.550540984,3.950932113,70.28575649999999,5.6847945310000005,68.86345699,8.654372155,0.110350305,0.285997483,61.0,15.85639508
4210,86.72167850000002,0.752493913,4.7879122810000005,4.554962798,80.63361316,0.172887806,82.26247437,10.53590235,2.15857917,0.617464303,57.0,7.3765464
4214,87.72818915,1.532524619,4.6390392160000005,4.393047888,70.21695669,10.63752342,59.7195666,8.822595463999999,0.281921121,0.663269323,51.0,17.81834695
4215,86.26162406,1.466312769,9.711550388,4.828021944,80.02195101,6.524481725,46.76021643,10.54769912,0.324236305,1.106111351,129.0,13.0574681
4217,78.14250595,0.454618101,5.188711111,3.554554603,42.79439981,4.309103082,83.54666667,10.18361043,0.849065493,0.624371077,90.0,4.309103082
4219,71.99382035,0.711835895,4.950366197,3.574320215,54.33116344,5.135074793,80.21876444,8.569607887,0.087061421,0.470627576,71.0,9.481283024
4220,84.31403995,1.238217863,4.572666667,4.09493036,59.42447879,7.940843542,61.72936946,11.16414725,0.237643971,0.37553662,120.0,11.74170993
4223,86.09604585,1.028937446,4.49742268,2.918926924,36.34269341,4.362490379,70.11375388,9.260292544,0.515759312,0.379317181,97.0,12.09429707
4224,85.98136887,1.938131218,8.833142857,3.852544038,52.67175573,3.241982507,44.29939077,14.05425891,0.0,0.440566388,7.0,14.9271137
4225,76.72144421,1.720965365,5.718115318,3.979865124,76.91243068,10.84220804,52.52548246,10.84785891,0.212387782,0.371758397,581.0,17.22109027
4226,73.17434582,1.824068146,5.370165653,4.540195838,69.38138183,7.602745443,52.60883199,9.762495017,0.232144894,0.6520909779999999,658.0,18.68121491
4227,90.16189188,1.584995026,4.135423728999998,5.766793118,84.57313824,9.052708505,66.22494054,9.167636907999999,1.455797369,0.963215135,59.0,17.4202978
4229,86.84027114,0.948370843,4.287084337,4.38956918,74.56411525,10.20754807,62.03525404,8.513789161,0.172274245,0.687610396,83.0,10.98625485
4233,73.68865003,0.5613769989999999,7.593392405,4.325094974,85.34401995,6.053272029,81.24354116,9.424258916,0.5214393589999999,0.7671465129999999,79.0,6.053272029
4234,88.31234346,0.227881029,5.38052381,3.545203781,69.94627891,2.912510033,92.03241053,8.789761299,0.0,0.925416488,21.0,2.912510033
4235,90.53195585,0.7989178929999999,7.792000000000002,3.858600008,57.14835729,-9.996931089,65.06256015,8.218660453,0.001604209,0.360977112,8.0,9.29861605
4237,80.40151390000003,0.33537152,2.633366667,4.945314892,56.26384476,-1.093061677,88.26844262,11.59977661,0.7696105109999999,0.553808477,30.0,3.005919612
4239,85.48360677,0.57474766,6.018887324,3.917581666,65.13685792,6.222050887000001,76.84583199,8.951926444,0.412902109,0.213214212,142.0,6.222050887000001
4240,81.90358058,0.962294976,3.604176471,4.32610483,70.20520078,5.556347524,73.65151672,8.116883872999999,0.387738781,0.602753499,119.0,10.38358157
4241,82.68999312,1.515067664,5.639757576,5.698057314,85.40287569,6.382667252,61.18667917,11.07676346,0.563639099,1.007698831,33.0,13.79983409
4242,77.70443155,0.547504026,3.888205128,4.069233541,69.03653390000001,4.093200572,80.31735314,13.48728011,0.556581377,0.447541838,78.0,4.093200572
4244,89.31781462,1.317162305,5.464371429,5.915305413,82.09596712,13.35796663,54.84980277,9.855318877,0.621689594,0.5051245329999999,70.0,13.35796663
4245,86.60790401,1.058645555,6.636868421,4.747080451,61.50411775,9.789962101,66.3413799,11.33681624,0.0,0.158236015,38.0,9.789962101
4247,82.93158633,1.445592735,8.597865385,4.368655167,62.92527886,12.42128609,51.83819657,11.62722572,0.928003149,0.518255668,52.0,12.42128609
4248,78.18986853,1.355464551,6.463516922999999,4.73035652,77.00061362,10.30711693,52.74911974,9.823665764,1.779597961,1.15887807,325.0,13.14528201
4249,87.54218454,0.630875445,3.6447,4.720360269,73.49027355,2.0033379140000003,78.30423940000001,8.903254446,2.492660576,0.303196944,20.0,6.952760997
4250,88.28705521,1.082762001,6.975595238,4.262270398,79.16306852,5.826313389,58.91217738,10.03480802,0.444747845,0.566575214,84.0,10.69382406
4251,88.48362099,0.940052118,5.01,4.303198289,68.46659622,10.74573473,68.55345912,9.542772952,0.116238112,0.407319754,34.0,10.74573473
4252,84.45644616,0.87802232,8.330396226,4.521134115,71.02835490000002,6.887847097000001,64.37889119,12.71668656,0.240650856,0.253962011,106.0,6.887847097000001
4253,89.02683333,1.125217697,6.815576922999999,4.312301855,65.38472391,10.71219634,55.59777843,11.20399633,2.27871674,0.5098641660000001,26.0,10.71219634
4254,89.06298654,0.576018809,4.573848485,4.430593466,67.70109383,5.482687885,70.95975232,10.79587667,0.129192975,0.559979739,33.0,5.482687885
4255,77.17500156,0.76251723,4.428737981,4.393146941,71.96495789,6.354915928,77.15567047,11.06301315,0.632587096,0.411566239,832.0,6.354915928
4256,88.07697083,1.50275481,3.241012195,5.103522221,70.24567001,8.66394715,69.58718245,10.67904319,1.12393373,0.285831071,82.0,13.91285513
4257,84.21343689,0.112220944,6.781083333,3.50134268,54.81547934,0.8994070609999999,95.34883721,14.33061952,0.412913374,0.367055255,12.0,0.8994070609999999
4258,83.22899554,1.126794816,4.784697673999999,4.803641537,68.84398907,8.59240291,73.86603995,12.80060218,0.140467187,0.596372255,43.0,8.59240291
4261,83.48976407,0.31921082300000003,4.441758621,4.2660186,77.05320198,1.018742245,88.27029324,10.97981211,2.618565185,0.7417604790000001,29.0,2.651341997
4262,80.92272991,0.082117497,4.842653846,4.025866065,54.96112272,1.57480315,97.05719045,5.456086203,1.60830441,1.053327133,26.0,1.57480315
4263,83.87506186,0.8509452209999999,6.593578947,4.194163367,62.24197385,8.534896255,71.63605297,9.523752366,0.674899025,0.785683496,38.0,8.534896255
4265,73.22011457,1.587740386,7.764643275,4.978452924,79.66106673,14.08243002,51.11312722,11.57699598,0.553641714,0.531846959,171.0,14.08243002
4266,85.41038922,1.211989931,4.56396,4.084456187,51.58397532,2.394518822,61.52129121,13.00866631,0.337952129,0.465797119,125.0,9.841926294
4269,84.32091484,1.521585774,4.0692,4.876311476000001,75.21937154,6.7582656939999985,58.69801577,14.36792974,0.27065107,0.337249743,75.0,10.69980623
4270,87.37403336,2.182020946,5.209712766,4.142200514,57.7971179,16.28283471,52.11104685,10.36631747,0.933812253,0.307374829,94.0,21.65867889
4273,87.54552745,0.6792648859999999,7.968926829,3.552605891,57.35968365,6.597104664,80.58700834,10.70676673,0.265359965,0.310877456,41.0,6.597104664
4274,90.89501993,0.482183875,6.46075,2.708893189,28.396471,5.331654072,74.92211838,10.23019839,0.0,0.312869243,8.0,5.331654072
4275,90.19146691,0.889717891,3.934830508,4.23450165,61.32368461,6.689347837000001,73.89943259999998,9.110212679,0.17100644,0.432443458,59.0,9.736930375
4277,88.16166783,0.971103904,4.265454545,4.533832463,65.77016973,9.012551939,62.92155259,11.08143524,1.7869875219999998,0.643300035,121.0,9.012551939
4282,91.16633305,0.7254426759999999,2.483147059,4.93828234,72.81556848,-2.067539628,81.2037037,8.69503073,0.994942376,0.442425088,34.0,8.490696072
4285,81.52359234,2.11685195,3.873520833,5.002838926,67.46446224,8.13570287,56.56366426,13.87570076,1.159582421,0.472336362,48.0,16.06719633
4286,88.02003082,-0.33775954,3.3748,4.433595493,78.98739678,-3.533568905,81.28571429,10.34234483,0.76547746,0.30219034,30.0,-3.533568905
4288,83.65200426,0.334126134,5.753061224,4.109079353,77.76055339,2.476675971,93.77576257,13.617731900000004,0.6268180210000001,0.679531785,49.0,2.476675971
4295,83.89523983,1.265532278,7.090705882000001,4.188300471,74.42302268,6.853363905,54.62536626,13.60330592,0.135222578,0.4019678370000001,17.0,8.506104397
4296,75.74450773,0.056481415,5.462222222,3.846698396,87.49288039,0.505113337,96.48648649,11.53590211,0.7241659890000001,0.829893595,18.0,0.505113337
4298,88.33617922,1.017733279,3.1167463410000003,4.346786942,69.53608594,2.774123769,72.8725228,11.15284627,1.7374278680000002,0.337336069,205.0,9.555964805
4299,76.78742913,1.342745843,5.242551724,4.560961405,58.87498849,6.291808991,67.34226872,12.7965027,1.310233237,0.789173984,29.0,10.61410078
4300,90.68449553,0.494971756,4.220242105,3.721794212,63.0357949,5.799308891,82.88721414,8.903522327000001,0.012221798,0.367005772,95.0,5.799308891
4301,80.70362603,0.379163867,2.999527273,4.022014864,66.00070314,2.476534832,89.68352467,9.184402359,0.7452689509999999,0.553624056,110.0,4.172791567
4302,82.62171942,0.999666743,7.3893490910000015,3.743455269,75.60818495,3.953679881,57.67384577,11.08697812,0.11028158,0.646039478,275.0,9.443609582
4303,86.52166655,1.4544111569999998,5.6908,3.726458884,63.18795248,11.13917231,45.84512477,13.38629523,0.0,0.453444922,40.0,11.13917231
4304,82.57900868,0.986582633,4.927962963,5.587770383,85.17229717,6.261414816,74.31481204,15.12166304,1.119461877,0.8955126529999999,54.0,6.261414816
4305,83.16958149999998,0.310649246,3.086842857,5.1352430380000005,84.06740127,3.937546979,92.10964994,7.982234029,1.145414409,1.075955684,70.0,3.937546979
4306,90.58005003,0.946799646,5.7564,4.238571545,71.50910291,11.02776425,69.61916988,9.410921991,0.005211591,0.7381680009999999,20.0,11.02776425
4307,86.12019349,2.57325952,4.168422414,4.794129922,76.93868308,7.077422215,51.19196011,12.9694451,0.19150551,0.301982113,116.0,19.74961956
4308,82.00373252,0.983548916,3.552789855,4.755744432,53.11665664,6.707016900000001,74.22046094,10.0516244,0.7363064340000001,1.013354826,138.0,9.78247063
4309,88.45837951,1.33524778,5.275151386,4.202420445,81.36930356,10.51436184,56.41405152,10.81414611,0.71332546,0.492493815,469.0,12.32731309
4311,86.97748015,1.181470692,6.1857878789999985,5.405833816,81.82000774,7.762100802999999,63.82038157,13.8105759,0.0,0.8568511329999999,33.0,8.98517127
