cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"17375","0","571957","0","The State Exchange Bank","Mankato","KS","66956","6/30/2018","8/15/2018","NM","107 South Commercial Street","","1","0","0","2","1","Jewell","","","11/1/1887","12/16/1954","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.stateexchange.net","7","33927","2859","1952","14151","90","16313","172","0","29","4","0","481","33927","29769","29744","23438","29744","79.7533436386854","0","0","0","0","25","4158","4158","0","100","200","3858","0","702","0","377","32506","11160","35902.33","34554","20016","35514","0","0","0","0","273","0","0","0","1934","4392","172","1934","0"
"5580","0","494168","0","The State National Bank in West","West","TX","76691","6/30/2018","8/15/2018","N","100 North Main Street","","1","0","0","2","0","Mclennan","47380","Waco, TX","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.snbwest.com","18","76387","11030","9119","49257","0","15498","210","0","248","0","0","354","76387","70173","70095","44708","70095","87.3725199332468","0","0","0","0","78","6214","6214","0","100","100","6014","0","151","0","219","73874","47538","75049.33","75306","26377","75010","0","0","0","0","930","152","0","0","4117","6214","210","4117","0"
"3103","0","169354","1110278","The State National Bank of Big Spring","Big Spring","TX","79720","6/30/2018","8/15/2018","N","901 Main Street","SNB FINANCIAL, INC.","3","0","0","2","1","Howard","","","3/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.statenb.com","34","354437","41253","30894","214780","0","88348","1636","0","1690","0","0","8366","354437","321000","320537","200076","320537","65.3513122352604","0","0","0","0","463","33437","33437","0","1137","3607","28693","0","146","0","2508","334022","11941","358290.67","355981.5","135827","350703","5226","5226","0","0","7815","2157","0","0","16408","36449","1636","16408","0"
"3237","0","460556","1103234","The State National Bank of Groom","Groom","TX","79039","6/30/2018","8/15/2018","N","99 Broadway","GROOM BANCSHARES, INC.","2","0","0","2","1","Carson","11100","Amarillo, TX","5/1/1925","1/1/1934","8/14/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.snbgroom.com","10","39679","1192","0","5295","8100","23097","357","0","129","1498","0","368","39679","35810","35775","29482","35775","69.6593735155224","0","0","0","0","35","3869","3869","0","100","1239","2530","0","231","0","212","36492","6807","38316.33","39791","27437","40640","0","0","0","0","1009","2988","0","0","6509","3886","343","6509","0"
"13249","13742","259956","1137686","The State Savings Bank of Manistique","Manistique","MI","49854","6/30/2018","8/15/2018","SM","101 South Cedar","SSB, INC.","4","0","0","8","0","Schoolcraft","","","7/7/1917","1/1/1934","5/10/2007","Stock","0","0","FED","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","www.statesavingsbank.com","28","124041","3263","0","54630","0","59132","542","0","2366","565","0","4085","124041","110357","105027","98030","105027","81.841113310996","2226","0","3000","0","104","13684","13684","0","500","7430","5754","0","758","0","554","113762","30162","124787.33","124820.5","82594","123987","0","0","0","0","4416","1619","3000","0","4361","14654","542","4361","0"
"5306","13399","598048","1245509","The Stephenson National Bank and Trust","Marinette","WI","54143","6/30/2018","8/15/2018","N","1818-1820 Hall Avenue","STEPHENSON NATIONAL BANCORP, INC.","8","0","1","4","1","Marinette","","","10/30/1874","1/1/1934","10/25/2014","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.snbt.com","115","513587","16830","10355","133059","1786","333270","5107","0","8654","1116","2906","15966","513587","465294","421401","337318","421401","79.8706920064796","20418","0","17790","0","5685","48293","48293","0","979","13656","33658","0","6651","1810","1371","478470","116443","503630.33","508071","364862","513006","11210","11210","0","0","52585","9548","17790","0","48793","49101","4569","48793","0"
"414","0","958558","0","The Stock Exchange Bank","Woodward","OK","73801","6/30/2018","8/15/2018","NM","1117 Tenth Street","","3","0","0","8","0","Woodward","","","1/3/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.stockexchangebank.com","44","256305","17341","12670","117186","4665","103367","2032","0","3161","0","0","10585","256305","220468","218492","161971","218492","66.4365102243453","0","0","0","0","1976","35837","35837","0","1000","1000","33837","0","330","0","1553","237888","62896","259641","260607.5","161117","260330","4516","3985","0","531","2914","7525","0","0","18213","36741","2014","18213","0"
"15784","0","671053","1956702","The Stock Exchange Bank, Caldwell, Kansas","Caldwell","KS","67022","6/30/2018","8/15/2018","SM","103 South Main Street","STOCK EXCHANGE FINANCIAL CORPORATION","2","0","0","2","0","Sumner","48620","Wichita, KS","11/12/1881","12/27/1940","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.stockxbank.com","15","51042","1184","248","6146","679","41230","729","0","878","0","0","925","51042","46708","46141","37873","46141","90.9831272065672","500","0","0","0","67","4334","4334","0","120","1120","3094","0","326","0","412","48303","15024","51808.33","51652","37344","51798","121","121","0","0","4057","187","0","0","2535","4453","470","2535","0"
"18165","15637","265452","1064410","The Stockgrowers State Bank","Maple Hill","KS","66507","6/30/2018","8/15/2018","NM","225 Main St","MAPLE HILL BANCSHARES, INC.","3","0","0","2","1","Wabaunsee","45820","Topeka, KS","1/1/1906","3/8/1960","6/1/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","WWW.STOCKGROWERS.BIZ","14","87290","1596","241","36606","0","45689","689","0","768","0","740","1891","87290","77543","59000","51163","59000","78.6515748031496","2146","0","16200","0","197","9747","9747","0","65","2750","6932","0","0","0","689","82536","28847","85257.33","85972","53713","88262","324","324","0","0","15061","366","16200","0","2853","9054","672","2853","0"
"17650","0","424156","3343070","The Stockgrowers State Bank of Ashland, Kansas","Ashland","KS","67831","6/30/2018","8/15/2018","NM","622 Main Street","STOCKGROWERS STATE BANK EMPLOYEE STOCK OWNERSHIP PLAN","2","0","0","2","1","Clark","","","6/23/1885","8/23/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.stockgrowersbank.com","25","125064","1585","355","45583","318","72459","922","0","660","0","340","4119","125064","107294","98281","81457","98281","86.4545639357593","0","0","8415","0","598","17770","17770","0","400","2800","14570","0","0","0","1461","118715","18169","129292","127352","92027","124242","1950","1950","0","0","17139","2265","3500","0","22751","18050","954","22751","0"
"13584","0","358756","1055100","The Tampa State Bank","Tampa","KS","67483","6/30/2018","8/15/2018","NM","326 North Main Street","TAMPA STATE BANKSHARES, INC.","2","0","0","2","1","Marion","","","1/1/1901","1/9/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.tampastatebank.com","13","53986","4396","3469","14868","0","32434","717","0","136","0","0","2152","53986","48610","40834","31905","40834","87.9516598576217","1652","0","5742","0","382","5376","5376","0","160","240","4976","0","300","0","477","50771","19839","52701","53020","38961","53552","1406","1406","0","0","8393","0","5742","0","7615","5786","491","7615","0"
"15774","0","389059","2249371","The Tilden Bank","Tilden","NE","68781","6/30/2018","8/15/2018","SM","100 E. 2nd Street","TILDEN BANCSHARES, INC.","3","0","0","2","0","Madison","","","7/23/1887","1/1/1934","8/12/2009","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","http://www.tildenbank.com","27","83334","7383","4420","14483","0","57333","1001","0","1942","0","21","2172","83334","74812","74514","59643","74514","83.0804320118065","0","0","0","0","298","8522","8522","0","400","5315","2807","0","107","0","896","76236","14521","84911.33","85245.5","63583","83670","435","435","0","0","290","1503","0","0","14034","8774","797","14034","0"
"1941","15518","984856","1097744","The Tipton Latham Bank, National Association","Tipton","MO","65081","6/30/2018","8/15/2018","N","800 West Highway 50","LATHAM BANCSHARES, INC.","2","0","0","2","1","Moniteau","27620","Jefferson City, MO","12/29/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.tiptonlathambank.com","21","130510","11472","8014","32819","0","80439","1299","0","1312","0","0","4468","130510","117538","116953","99567","116953","93.2975115538053","0","0","0","0","585","12972","12972","0","85","433","12454","0","385","0","1096","121272","22458","126869.33","129514.5","87396","130464","2860","2555","0","305","4532","1774","0","0","7723","14103","1095","7723","0"
"16636","12135","65205","0","The Torrington Savings Bank","Torrington","CT","6790","6/30/2018","8/15/2018","SB","129 Main Street","","9","0","0","5","0","Litchfield","","","8/15/1868","10/22/1947","3/31/2006","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","www.torringtonsavings.com","103","834788","24161","17560","230870","35487","493363","4299","0","5291","128","0","45488","834788","672420","668893","637998","668893","96.4043156583891","0","0","0","0","3527","162368","162368","0","0","1000","161368","0","2647","131","2015","777280","477728","833611","833045","389083","825340","39876","26907","0","12969","21623","145","0","0","44465","155893","9616","44465","0"
"16339","0","657954","1058697","The Tri-County Bank","Stuart","NE","68780","6/30/2018","8/15/2018","NM","106 N. Main St","TRI-COUNTY COMPANY","4","0","0","2","0","Holt","","","11/17/1945","11/17/1945","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","www.tricountybank.com","30","123769","2222","255","20406","0","95020","1086","0","2273","0","139","3709","123769","113191","103279","74072","103279","93.2855967874595","450","0","9000","0","462","10578","10578","0","400","7600","2578","0","241","0","1289","115681","44003","118162.33","119907.5","110594","118348","1423","699","0","724","10501","1997","9000","0","18619","10723","1086","18619","0"
"13832","0","894834","2730495","The Trust Bank","Lenox","GA","31637","6/30/2018","8/15/2018","NM","50 West Central Ave","TRUST HOLDING COMPANY, INC.","3","0","0","4","1","Cook","","","6/25/1907","1/1/1934","3/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.thetrustbank.net","24","35547","6207","5533","2271","0","23989","422","0","956","748","18","1358","35547","31535","30871","23525","30871","89.3828519621811","0","0","0","0","664","4012","4012","0","300","4639","-927","0","592","0","288","31793","4156","35512.33","35049.5","25693","34214","989","116","0","873","1150","0","0","0","1809","4001","322","1809","0"
"7789","10448","906410","1142813","The Turbotville National Bank","Turbotville","PA","17772","6/30/2018","8/15/2018","N","4710 State Route 54","TURBOTVILLE NATIONAL BANCORP, INC.","1","0","0","2","0","Northumberland","","","1/1/1910","1/1/1934","10/30/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.ttnb.com","18","141019","14084","12942","28888","3548","90398","920","0","811","0","0","3290","141019","118029","116774","102032","116774","94.6870886681824","254","0","0","0","1001","22990","22990","0","125","800","22065","0","3093","0","375","135776","56735","136739.67","138956.5","99830","137592","1737","1737","0","0","4438","799","0","0","6235","23246","920","6235","0"
