,Tot Dom Deposits to Tot Assets,Return On Assets,Net Op Inc to Assets,Pretax ROA,Assets per Emp,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Net Interest Margin,Efficiency Ratio,Core Capital Ratio,Equity to Assets,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Noncurrent Loans to Loans,Number Employees,Return on Equity
70,83.54183122,0.5841053,0.5841053,0.7174894470000001,5.204777778,0.257240854,2.612716932,4.3424627760000005,75.13680450000003,7.183739691,3.447274425,76.43653516,8.040313962,7.955653282,0.609838539,0.8951883509999999,0.044539671,54.0,7.183739691
71,89.66581109,1.3066907559999998,1.3066907559999998,1.3066907559999998,3.396282609,1.119478528,3.544382865,4.78295884,81.45798795,6.736240267,4.145043648,73.06388527,10.06805914,10.11143898,0.256034411,0.637915192,0.108745466,46.0,13.25435466
75,82.30694552,0.352595028,0.352595028,0.502686155,6.625272189,0.209101313,2.9756161480000003,4.463940482,86.37581933,3.196392988,3.5526997610000004,81.74263409999998,10.51965227,10.33991235,1.542238747,0.911240721,1.365954044,169.0,3.424198279
76,82.87981381,1.310879496,1.310879496,1.498663887,3.825516129,1.213376063,4.033753161,6.2102409000000005,89.72687641,15.73756846,5.137226558,67.16012085,9.45145417,9.288225919,1.142582489,1.073014342,1.247745319,31.0,15.73756846
77,88.4339423,1.547679517,1.520804068,1.919335363,5.261940828,0.93168598,3.0886819030000003,4.446876858,65.32861859,11.94068206,4.362219202,62.07382809999999,8.859160522,9.229838474,0.263193998,0.084657656,0.310900558,676.0,17.14291087
78,84.05246164,1.635253785,1.640716412,2.078871308,4.908100372,1.07792758,1.642475823,3.186267657,59.17128122,13.69952949,2.986779595,38.67617360000001,8.13997059,13.88032378,0.01984429,0.199488062,0.026752034,269.0,13.69952949
79,81.98584101,1.63331737,1.63331737,1.776628726,16.09452941,0.223969004,1.809755975,3.563270235,33.6131751,4.715523367,3.256267369,52.49634427,17.10998229,16.96557471,0.131210093,0.30700286600000004,0.368768682,17.0,9.92097124
80,88.72206311,1.428317902,1.428317902,1.428317902,3.0172452830000003,0.89346364,3.795384587,5.181268396,67.08043073,1.019175793,4.804960197,71.8156554,11.84237596,10.92524732,2.025463687,0.376308198,2.5925755980000003,53.0,13.21531278
81,78.20610325,1.231817617,1.075561291,1.734600317,7.332016949,0.196369847,3.134328383,5.499859144,74.94249738,-4.978524936,5.103910638,63.46228616,13.33353636,13.81149313,0.06703822799999999,0.395948506,0.014924509,59.0,8.602281609
82,79.35259665,2.145308393,2.145308393,2.145308393,3.708833333,0.54078411,2.656379091,5.369862719,64.2834674,11.04837986,4.68757428,53.66146459,13.63377666,13.51877649,1.297203373,0.68228844,1.751507729,18.0,16.41343674
83,85.13996115,0.7561924170000001,0.7561924170000001,1.033735964,4.995704545,0.689763962,2.9173921660000004,4.521415006000001,71.01418946,5.554565922999999,3.841022008,67.90934124,13.77267881,13.80276692,0.247940276,0.680392998,0.098433323,44.0,5.554565922999999
84,82.73307908,1.5059666619999998,1.576751199,1.5059666619999998,8.6704,0.156957016,1.470574394,4.55620133,80.01809477,11.60099912,3.973801789,36.34963419,13.71878957,13.29119764,2.504305837,0.582399541,2.56572188,45.0,11.60099912
85,86.00025554,0.900121345,0.904257985,1.201720202,11.81002558,0.622085629,2.754970679,3.768605446,67.26226363,10.53455205,3.42856495,71.14467505,8.592716238,8.796050865,0.447298667,0.340040496,0.627217209,391.0,10.53455205
86,88.86825559,0.570999447,0.5684529739999999,0.761639585,4.91198895,2.261203858,4.3412074889999985,3.340526498,47.65462787,4.426566619,3.272522224,81.26212337,10.56922206,8.591337015,1.832139202,0.068004274,1.717841453,181.0,6.5344554860000015
87,84.51441009999998,1.986216685,1.984674167,1.986216685,6.2475052789999985,1.167935417,2.378414493,4.341762885,76.97774267,8.391235984,3.722397789,50.40016871,13.26735844,12.72507928,0.689288708,0.619365096,0.883278317,663.0,15.51642038
88,82.93886815,0.7993975040000001,0.7993975040000001,1.019763735,7.375981481,0.094225561,1.873366266,3.873552142,64.35151129,6.624407036,3.031898095,63.49534643,12.27516862,12.07472703,0.163694474,0.841654047,0.252454852,54.0,6.624407036
89,83.29783155,1.877001178,1.879102706,1.877001178,8.855479087,0.5421102870000001,1.881204235,4.160123841,74.24107693,7.017517568,3.5138705160000003,50.02794358,15.52949882,15.51023598,3.064717725,0.646253325,2.231942613,263.0,12.57981292
92,74.72964644,1.0471514709999998,1.0471514709999998,1.325908597,10.7082,0.135754061,1.5845662130000002,3.979853601,74.24170262,4.745083997,3.044932596,52.5,9.784272088,9.637785373,0.16747290199999998,0.934921005,0.222572491,60.0,10.37844249
93,88.26911476,1.614109321,1.614109321,1.614109321,5.754528571,0.307263005,2.419940801,4.624783378,67.03515492,-3.876237085,4.09806596,59.98787144,10.60410578,10.37617578,1.004178076,0.5267174179999999,1.037355786,70.0,15.57576875
94,83.13465082,1.3888579330000002,1.3888579330000002,1.462410288,5.537097015,0.808240093,2.852104043,4.4908517230000005,76.34718877,4.996832612,3.923913374,63.2780083,10.39577967,10.76713241,0.405676233,0.566938349,0.117545702,134.0,12.54872069
95,87.04866094,1.507875891,1.507875891,1.507875891,3.768265306,0.559407234,2.638257051,4.134958735,63.72823526,10.30394716,3.895774219,62.96110414,11.37417766,11.36884291,0.431639091,0.239184516,0.669612851,49.0,13.82213305
96,88.20618976,0.34526794,0.34526794,0.42228925,3.556319149,1.221717327,4.418101681,4.75253265,67.15286544,3.714020427,4.2490540710000015,89.79757085,8.86221404,8.576881428,0.85134642,0.503478579,0.392556491,47.0,3.714020427
97,84.74214143,1.055779958,1.055779958,1.28680802,4.41715,0.501678352,2.751611276,4.907714209,83.52416151,9.06163142,3.957855069,65.47722657,9.343341052000001,8.678955887999999,0.202336348,0.94985914,0.239778398,80.0,11.54025413
98,90.62357408,1.360332526,1.360332526,1.4554668919999998,4.64612,0.730845318,2.92604859,4.974469073,80.7228397,0.8035892309999999,4.051931172,64.80897991,8.932982986,8.722546985,1.030967775,0.922537901,0.907702793,50.0,15.36864405
99,80.94962983,1.23871283,1.23871283,1.637662091,4.663805556,0.446970932,2.428172664,4.490885717,82.57503112,6.971806646,3.922602762,59.07729179,11.22820656,12.25572821,0.545572583,0.568282955,0.6528122239999999,36.0,9.934330716
100,85.08663483,1.154751391,1.154751391,1.550317164,5.168878049,0.63609983,2.30010692,4.360230336,47.75108058,8.509076702,3.693137121,58.31348261,11.42375698,11.3068836,0.197712387,0.667093215,0.0,41.0,10.4159913
101,88.50221485,0.920387182,0.920387182,0.920387182,3.366701923,1.71672981,4.282462672,4.176139013,72.30227025,8.792867324,3.765920424,82.30994152,10.97943855,10.36165844,0.913642374,0.410218589,0.829267344,104.0,8.792867324
102,89.3409303,1.554979263,1.557812859,1.913843056,4.367098413,1.5153322480000002,2.9783362660000003,3.847944907,62.40851504,4.075818001,3.617800979,59.2441809,8.645018712999999,8.548264221,1.7045206730000002,0.230143928,2.668789255,315.0,18.05682161
103,89.61679198,1.127327137,1.127327137,1.127327137,3.488966667,0.679112733,2.706749323,3.027260039,35.96384794,10.78855819,2.7437150210000003,83.7334934,11.04565397,10.30295503,0.508268924,0.283545017,1.243641913,30.0,10.78855819
104,89.6067723,0.456800611,0.454137345,0.578164611,3.2118108110000003,0.726498388,3.743742274,4.026038114,72.43703559999999,3.997787117,3.834911909,85.48883757,10.5113783,10.25690652,0.356791235,0.191126205,0.249199003,37.0,4.495436966000001
105,89.94415713,1.028948324,1.046424778,1.278958714,5.614621951,0.398295459,2.575791075,4.31844183,61.96006073,10.79136644,3.851640514,64.2538669,9.108603507,8.558989051000001,0.34003114700000003,0.466801316,0.180375243,164.0,12.00958036
107,82.83950142,0.983022716,0.983022716,1.274207619,3.860689189,1.058190749,3.093565919,5.016040116,85.66528172,9.517080581,3.881552309,65.87412587,9.675802199,10.47005331,0.093457617,1.134487806,0.08053713,74.0,9.517080581
108,80.54532489,0.828300525,0.828300525,1.072789946,3.091568182,1.29431218,4.443780454,5.821315007000001,81.35140301,4.598514326,4.791465791,79.06670182,9.421733324,9.428871785,2.009497975,1.029849215,1.058044501,88.0,8.788271822999999
109,87.242834,0.928363609,0.928363609,1.240390807,3.523357143,0.848978597,3.112921522,4.033128228,77.89685531,9.895404865,3.689875039,71.34655973,9.628329483,9.560686845,3.422613837,0.343253189,3.387439398,154.0,9.895404865
110,86.85583237,1.0417119,1.041254808,1.0417119,4.888522222,0.230374198,2.663016028,4.155446396,74.28443497,8.056971305,3.64702972,70.66957787,10.24914619,9.883241242999999,0.134100967,0.5084166760000001,0.178359815,90.0,10.60764737
111,78.93245405,1.78782496,1.78782496,1.866699591,6.672116279,0.321725467,2.080491353,4.729779088,90.45384993,3.955570611,3.76943611,52.70815074,12.04481198,12.05816641,0.340187033,0.960342978,0.369155821,43.0,15.05330554
113,92.10694741,0.953625195,0.942835953,0.953625195,5.300577358,0.644045859,3.358619314,3.928321055,58.31739227,2.7478267000000005,3.867283996,77.30538724,8.195222549,7.690440272000001,0.070693616,0.06103705900000001,0.119021507,265.0,12.11126542
114,89.44495788,0.633899355,0.66195998,0.8053208959999999,10.98506522,0.286320303,2.438921849,3.52723142,53.33842589,8.020460577,3.374787085,70.46313097,8.657038774,7.651544686,0.104638115,0.152444335,0.193409447,184.0,8.020460577
115,82.13563731,1.200103654,1.318762212,1.649203769,6.115909091,0.604557848,2.800492193,5.329166974,89.20735786,11.16324428,4.211073161,59.79794739999999,11.34627872,10.90858417,0.214418432,1.118093813,0.141590741,44.0,11.16324428
116,80.84337232,0.8062075190000001,0.8062075190000001,0.942903595,6.2282424239999985,0.216518603,2.980373586,4.546290353,75.59114882,3.52229373,3.940613313,75.9664293,13.0153312,12.718214199999998,0.036490668,0.60567704,0.047666866,33.0,6.227600292999999
117,86.49858938,0.984330843,0.984330843,1.328737187,9.155728814,0.478301607,2.104381135,3.672379878,65.38482899,4.793473423,3.130800488,61.29649309,13.32310394,13.21743541,0.570912349,0.54157939,0.089083999,59.0,7.616484862
118,84.83081879,0.6791957340000001,0.6791957340000001,0.920078783,5.0847142860000005,0.42981093,2.898153702,4.560665982,85.15344778,7.470257932000001,3.823431103,74.24975799,9.490329679,9.184390189,1.39587372,0.7372348790000001,1.546854349,42.0,7.470257932000001
119,84.24007208,1.253393365,1.252620993,1.785254511,5.7716,0.362721481,2.6788594530000003,5.055117705,77.92986347,8.446713886,4.262397196,60.02190581,15.36438843,15.34360366,0.0,0.792720509,0.0,35.0,8.446713886
124,87.53202775,1.252811278,1.252811278,1.252811278,3.33695,1.008286667,3.519946869,5.370599189,69.00612835,-1.961751226,4.740606672,68.75,11.45860075,11.08946793,2.509776892,0.629992517,3.349892009,20.0,11.15242135
125,87.62018157,1.452120041,1.471759117,1.6001067969999998,4.4793333330000005,0.706020147,2.531190136,3.880315248,27.17368656,13.63373873,3.749518105,60.95025984,10.90298927,10.52835243,0.084834053,0.130797143,0.036587916,15.0,13.63373873
127,78.40053602,1.77075195,1.77075195,1.771490071,4.58935,0.5705674270000001,3.1488236,4.832353179,85.57929409,18.69229149,4.0639019539999985,72.10953347,9.964367618999999,9.771536273999999,0.020518519,0.768451225,0.011540269,120.0,18.69229149
128,88.08840666,1.693991703,1.693991703,2.137807469,7.280557604,0.17908819899999998,1.910935944,4.857435601000001,80.06508085,14.72908039,4.067107624,47.19824768,11.72939734,11.38073057,0.497948896,0.790327977,0.615146186,217.0,14.72908039
129,74.51644193,0.225417338,0.169986845,0.225417338,5.842111111,0.275304782,3.730472184,4.89280062,87.25346621,2.003723312,3.886508023,95.64187589,12.22219039,11.64248084,1.896194298,1.006292597,2.019908841,18.0,2.003723312
130,78.73349626,1.150874539,1.140558476,1.150874539,4.082715867,0.7686372340000001,2.421560204,3.578300235,39.21309887,6.704473557999999,2.990628045,66.73005705,9.832990001,9.491547483,0.195134561,0.58767219,0.379468244,271.0,12.0946801
131,81.69396173,1.381759673,1.344972565,1.680094148,4.283,0.576480903,2.900349444,4.945081725,54.90588484,0.442033353,4.407359332,63.01169591,11.19328336,11.06700911,1.300823855,0.537722392,1.797708022,21.0,12.3769339
132,87.9878,1.340764367,1.340764367,1.869923907,5.382092308,0.435578271,1.855744927,3.984246365,70.57106759,7.146809577000001,3.655543024,47.91331088,10.65982951,11.90329183,0.13492036300000002,0.32870334100000004,0.188442713,65.0,11.54034005
133,84.24024453,2.458073053,2.458073053,2.458073053,6.8295,0.17676030899999998,1.795221893,4.352057937,83.57493228,16.23922631,4.239092068,42.20779221,16.6525601,15.66458013,0.0,0.112965868,0.0,16.0,16.23922631
134,70.89887804,0.8080356670000001,0.8080356670000001,1.03265208,6.247181818,0.382139611,2.8149979,4.606543422,73.63029148,5.47559921,3.625214628,72.06870799,12.65180563,12.07962863,0.7072279859999999,0.981328794,0.14004785,11.0,6.6816783310000005
135,74.83429729,0.489127232,0.489127232,0.489127232,4.180058824,0.294654959,4.157581472,5.589412127,81.18658617,4.047793221,4.546014158,89.47368421,11.93171168,11.64492478,2.03627869,1.043397969,0.548821146,17.0,4.047793221
137,87.07452699,1.436481217,1.436481217,1.436481217,4.564293478,0.637462871,2.329415848,4.289705068,58.79166022,9.403086308999999,3.511550805,59.25238272,10.14188417,9.479061239,0.17646428399999994,0.778154263,0.196747062,92.0,14.94771717
138,84.21213928,1.288858223,1.288858223,1.726739543,8.483914286000001,0.17625411600000002,2.168751818,4.608384387,80.74035907,2.108108108,4.194522739,55.67338282,14.12524072,13.86152618,0.0,0.413861648,0.0,35.0,9.199017199
139,74.75926479,1.342844786,1.339240699,1.380983851,7.027215094,0.48750249,2.239386016,4.356200344,78.69764559999999,8.664877248,3.6665151,55.60599807,8.93737646,9.32181728,0.190714054,0.6896852440000001,0.239409912,530.0,14.34476411
140,84.43217913,1.055601756,1.055601756,1.268681461,3.679955556,1.732497198,3.5721465460000004,4.335067831,68.98754816,-4.230479837,3.5406854560000003,72.64350641,11.1260685,11.1178879,0.923622266,0.794382376,1.079434714,180.0,9.162496531
141,83.77487444,1.874979994,1.873555779,1.877828426,10.72981481,0.232147162,1.694816706,4.589844119,75.95070848,4.760619796,3.5455978710000005,47.45762712,13.08513521,12.38708341,0.051776807,1.044246249,0.06702472799999999,27.0,14.69485571
142,86.13187637,1.348444241,1.347728136,1.670470673,5.618359132999999,0.7154423879999999,2.3439192230000003,4.014291429,73.18813267,6.34020732,3.56945806,58.09513299,10.79910066,12.64358885,0.17710623600000006,0.444833369,0.15577543,323.0,10.74190638
143,79.82479427,1.067550763,1.067550763,1.067550763,3.480898734,0.278426768,3.335910022,5.458864675,77.93782342,7.63417102,4.570500025,75.75655114,12.25093018,11.97202818,1.842969406,0.88836465,0.7407034159999999,79.0,8.871475885
144,80.82813521,1.703212128,1.703212128,2.377450881,11.51711364,0.108526118,1.445665073,5.049446791,86.49243320000002,12.91491387,3.888069791,37.81379091,13.74007684,13.31496804,0.259889927,1.161377001,0.0,44.0,12.91491387
145,80.6715907,1.795260131,1.795260131,1.795260131,4.727973684,1.225777227,3.441204623,5.370373329,77.75557572,6.327160494,4.461636545,63.96299484,15.07009213,14.55057524,0.06567852,0.908736783,0.0,38.0,11.96759259
146,86.0782912,0.84972668,0.847153815,1.122112933,6.75657,0.234192963,2.033718665,3.436240563,43.00214458,-3.794272368,3.206268764,64.50976709,8.772545494,10.66739485,0.429951884,0.229971798,0.658895943,100.0,7.834217047999999
147,89.91186604,1.030328543,1.026297614,1.43305689,6.718852273,0.218311566,2.852993219,4.867974653,79.98897268,10.09636907,4.590840377,62.52726832,9.362806479,9.7226427,0.060717892,0.277134276,0.075130222,88.0,10.09636907
150,88.33004491,1.147105217,1.147105217,1.480691925,6.136716169,0.769748497,2.55398604,4.03505098,67.69002387,5.776807705,3.806573269,60.55467621,8.593420757,8.727339533,0.389771268,0.228477712,0.56945702,1138.0,13.03037597
151,85.14318147,0.473285288,0.473285288,0.473285288,4.111028986,0.460570161,3.406241284,4.825713062,77.23233014,4.1750180010000015,4.104638909,84.93029822,10.14242242,11.3840112,0.6194013279999999,0.721074153,0.40835729,69.0,4.1750180010000015
152,79.30065497,1.749619895,1.749619895,1.822435923,6.950476563,0.71481821,2.004702129,4.629491238,88.05893481,4.562132613999999,3.46096978,49.94907774,11.93878487,12.08999833,1.871836576,1.168521458,1.351139121,128.0,14.48388184
153,81.88485704,1.886283362,1.887193453,1.980166435,5.464333333,1.125638878,2.746558862,4.87218771,69.72629029999999,3.89795595,4.024303224,57.04590818,8.921405661,8.91187139,0.222890633,0.847884486,0.175612482,39.0,20.79966197
155,87.54136447,2.216756895,2.215104818,2.216756895,6.946895349,0.985298712,1.863873251,3.457102506,44.8950761,0.588793991,3.250785439,45.41867955,11.12664295,10.30826888,1.093511741,0.206317067,2.042181202,86.0,21.12416516
157,81.70194568,0.937335075,0.937335075,1.162759301,3.915120521,2.167619333,3.802541781,3.837180865,80.93177541,5.346920165,3.097260426,75.17809514,10.5570385,10.38902044,0.62498856,0.739920439,0.395860598,307.0,8.914777115
159,81.39602804,1.227611579,1.227611579,1.622615936,4.669090909,0.22461032,2.412624649,5.314250394,86.02998442,10.21427421,4.4158890180000006,54.29864253,11.53114221,12.36370717,0.19665109,0.898361376,0.228088797,11.0,10.21427421
160,87.42722882,0.967408414,1.035757921,0.853492568,4.104107143,0.411849596,3.498092742,4.722506956,77.33977288,12.55211573,4.1861912430000014,79.14353688,8.187468179,7.882347822000001,0.13053126199999998,0.536315712,0.11896291,28.0,12.55211573
161,86.48048225,0.755163158,0.755163158,0.953663189,10.49627273,0.17001959100000005,2.617611268,4.237868003,84.54256489,5.915759584,3.502083833,72.6921218,12.73448373,13.0249699,0.0,0.73578417,0.0,22.0,5.915759584
162,86.15204502,0.353930259,0.353930259,0.441051554,4.048,0.35610829200000005,3.037266134,4.304739052,70.41749012,1.256131116,3.759967704,78.25476992,9.126347922999999,8.95557656,1.430121155,0.5447713479999999,2.001488151,46.0,3.888024883
165,79.71614313,0.700234138,0.699121551,0.877378772,5.15310177,0.471980061,2.758345348,4.347998304,76.04681775,6.009725117,3.505961779,75.53556127,9.118653301,8.744282377000001,0.099690795,0.8420365259999999,0.11182321,226.0,7.994442791
166,89.25474616,2.069741282,2.069741282,2.069741282,3.556894737,1.45031871,3.81552306,5.791713531,79.87969992,9.35494115,4.9044757510000005,63.61590398,8.883620594,8.878235007,1.038013643,0.88723778,1.234342225,76.0,23.15662563
169,86.40788573,0.150844241,0.150844241,0.184905844,10.221,-0.02919566,2.138582064,3.725389273,74.84345954,1.137093077,2.714428819,82.76836158,13.30047463,13.3658644,1.054202133,1.010960454,1.324664375,8.0,1.137093077
170,89.13812483,1.03258487,1.03258487,1.03258487,4.033066667,0.771528792,3.875934512,4.909407479,58.65511769,9.827504352,4.582350645,76.62721893,11.29769848,10.56846734,0.130587146,0.327056834,0.217457128,30.0,9.827504352
171,86.48082265,1.270016662,1.269634932,1.263221863,5.097209486000001,0.538239704,2.49170627,3.789066513,57.94207324,0.772499681,3.596166142,65.36813011,8.269155702,7.63740371,0.36507614,0.192900371,0.6141024310000001,506.0,16.3701047
172,77.64205375,1.137827733,1.137827733,1.421545817,5.27158427,0.675519248,3.205761031,5.488393172,83.60704306,8.732846195,4.478270925,67.88556102,13.47660263,13.42410337,0.356586405,1.010122247,0.235988201,89.0,8.732846195
173,82.21727299,0.8429834340000001,0.8429834340000001,1.116300467,5.544217391,0.709395895,3.130861969,4.206577587,74.34302877,9.157631359,3.172567471,83.53133961,9.563741716000001,9.551667621,2.57063764,1.034010116,2.715291267,23.0,9.157631359
174,80.16990291,1.5083712930000002,1.5083712930000002,1.5083712930000002,3.261666667,0.7750046620000001,3.33104257,5.298656847,71.73607563,10.80534975,4.490763343,68.66002215,14.12692936,13.57243229,0.038323965,0.807893504,0.052554591,48.0,10.80534975
178,84.83839899,0.698586838,0.698586838,0.698586838,11.71757143,0.20170465,1.53246338,2.65112972,32.21413506,4.64002642,2.247874635,68.68798236,15.55769136,14.92386282,0.008534192,0.403255086,0.026240816,7.0,4.689564068999999
180,85.79044375,0.597173403,0.597173403,0.775154495,4.762444444,0.421534167,3.5034172960000003,4.692923471,83.12491251,6.540350877000001,4.3061159139999985,80.38688877,8.559132743,8.406047315,0.016331481999999998,0.386807557,0.019433378,18.0,7.157894737
181,89.62548176,1.24172209,1.24172209,1.658345381,3.985829787,0.5296058779999999,3.033147923,4.849358554,80.239839,8.54959959,4.412262361,64.42829122,10.1478531,9.974697599,0.290657329,0.437096193,0.17680918399999998,94.0,12.52042579
182,79.69914494,0.657771375,0.664106384,0.773981765,5.864153846000002,0.405193749,2.75223226,4.159478522,83.89321542,6.0815822,3.480178292,75.10664571,10.78136824,10.72224991,0.46476335,0.6793002309999999,0.548830548,169.0,6.0815822
183,90.65286648,1.01270997,1.01270997,1.113980967,3.123952381,0.8807507920000001,3.5536913510000003,4.152237748,54.43348627,11.48891059,4.0748067410000015,74.70967742,9.005842615,9.022453241000001,0.198161669,0.077431007,0.362036315,21.0,11.48891059
184,83.39059232,1.348837841,1.332498371,1.631231672,5.924235294,0.5905832520000001,2.545617465,4.462142272,71.65845844,12.04997191,3.848919705,60.00960154,11.49358731,11.17840972,0.0,0.613222567,0.0,51.0,12.04997191
185,84.04568394,1.034330151,1.034330151,1.251817665,4.2027894739999985,0.257950307,2.015552886,3.582289045,43.9219566,6.566763027,3.19703914,61.44949884,16.0299947,15.84411356,0.500920441,0.385249905,0.7940544820000001,19.0,6.566763027
186,88.27924591,1.356517138,1.362315596,1.356517138,4.113710526,0.537001679,2.589655966,4.51106107,72.7909238,9.04519266,3.77793882,64.45627622,9.102313866,9.797308102999999,0.123783753,0.73312225,0.106487709,152.0,14.02404503
187,72.23767314,0.305157999,0.305157999,0.305157999,3.841631579,0.787059092,4.149320298999998,4.698703238999999,68.45295995,3.036062515,3.930631749,92.15747055,10.14655755,9.982737598,1.3261909,0.76807149,1.078159125,38.0,3.036062515
188,85.14138462,0.429692716,0.429692716,0.5691648,3.228815534,1.213703874,3.606095227,3.22227387,30.34988333,3.089132568,3.146604034,86.36815920000002,13.97215688,14.19859999,0.061040148,0.07566983599999999,0.039305161,103.0,3.089132568
190,85.51249658,1.15331613,1.117605394,1.502073403,7.381797753,0.454545933,2.577853037,4.555963185,72.51697159999998,12.18075457,4.001107012,61.08396602,9.374343434,9.368017291000001,0.58373162,0.554856173,0.497283953,89.0,12.18075457
191,74.179126,0.8737529709999999,0.8737529709999999,0.985741028,3.617565217,0.81345171,3.397791485,4.229053114,64.37490986,2.468931059,3.859612608,76.10253583,10.08332881,9.545214172,0.14903129699999998,0.369440506,0.229131057,46.0,8.853237635
192,90.72789536,0.6693409,0.670789148,0.92438829,14.36800647,0.120106773,1.584456128,3.32306739,74.10411812,7.029333413,2.480826465,63.04420579,7.138707996,8.614970852,0.008782384,0.8422409259999999,0.011817624,928.0,7.696886443999999
193,83.1132277,1.734501875,1.734501875,1.7616527969999998,5.787854545,0.582166265,2.35771023,4.037384951,60.78339595,12.02837794,3.424016917,62.05222631,10.62680907,9.84066949,0.08230401,0.613368034,0.117632016,55.0,17.71686553
195,71.92197896,0.727177475,0.770935947,0.926961911,5.564873418,0.764104456,2.915337818,4.675149738,75.73363662,9.776692327000001,3.64802566,71.13318702,8.314925881,7.306454365,0.186295138,1.027124078,0.235319317,79.0,9.776692327000001
196,83.5445564,0.989674208,0.989674208,1.02336254,3.850012195,0.935645751,3.494052103,4.644207882,84.9319451,1.306107012,3.867946438,75.57146792,8.218411872,8.094367772,0.487169822,0.7762614440000001,0.567879719,82.0,12.47612649
198,83.69809149,0.287431594,0.28440398100000003,0.394739389,5.2135,0.06131874,2.6482030830000003,4.042297427,71.92864678,2.048433153,3.190644037,86.48310388,14.08342901,14.11719574,1.179629807,0.8516533890000001,1.624148312,10.0,2.048433153
199,85.51077424,1.818815056,1.844657029,2.374908152,7.970682927,1.562840735,3.515994671,4.834648661,67.43753022,13.19075748,4.573885713,60.59238053,9.483759552999999,10.05590609,0.8355314290000001,0.260762947,1.042474601,82.0,17.87165084
204,86.44498739,0.920464682,0.885147517,1.82890955,3.442860294,1.465784651,3.853299228,5.400408577,74.87180418,1.025664048,4.925718286,64.09785717,11.22314129,12.74696783,1.2271773,0.474690291,1.486999341,272.0,7.339382902
206,80.05589659999998,0.66308124,0.66308124,0.7916889359999999,5.083791667,0.245523784,2.403460716,4.0907225139999985,77.46924458,6.069719211000002,3.168475935,73.38092809999998,11.31582861,10.79656752,0.980239487,0.922246579,0.7706217540000001,24.0,6.069719211000002
207,89.73902661,1.5239370719999998,1.5239370719999998,1.5239370719999998,4.628421053,0.418800484,2.649392821,4.164909008,64.80896065,13.26820759,4.005679961,62.72047034,10.15793691,10.2012736,0.164885149,0.159229046,0.142317061,38.0,15.57572195
208,89.35592622,0.987891149,0.987891149,1.294300136,3.312922078,0.898984915,3.188717354,4.011201495,66.10752857,6.3249926,3.886389432,71.12881806,9.10337534,8.70107215,1.046864893,0.124812064,0.207478025,154.0,11.33398602
209,88.08063951,0.59012987,0.59012987,0.74729634,4.437256198,0.5587721370000001,3.201133412,3.997387006,69.20813249,7.039682719,3.459538769,85.81991289,8.336214601,8.315577343,1.552966244,0.537848236,2.221269091,121.0,7.039682719
210,84.80256343,0.377641133,0.396900371,0.513794331,6.020569444,0.07589620799999999,2.028958635,3.4644690660000004,78.60875102,2.579746289,2.620360759,76.96737044,14.93442271,14.68230441,1.845524948,0.8441083079999999,2.334342631,72.0,2.579746289
214,77.55648324,0.988389278,0.988389278,1.248710064,5.8125,0.204315517,2.276510457,4.607123762,79.41657179,11.86799502,3.5750850830000003,62.25184345,8.625986014,8.356736243,0.329917774,1.03203868,0.409882442,34.0,11.86799502
215,83.390579,0.31305879,0.31305879,0.337681392,4.389538462,0.161805667,2.465777662,3.703916719,36.8218141,1.006208521,2.8795460210000003,87.95483061,16.85115996,16.28697603,0.0,0.824370698,0.0,13.0,1.905373582
218,83.76043956,0.795666214,0.779733179,0.81931938,4.03164557,0.567675978,3.203689894,4.32610158,60.09199372,-0.6849714809999999,3.822480907,77.10862878,8.883883475,8.800313972,0.851805338,0.503620673,1.319638999,79.0,8.464290445
220,87.58875128,1.467168255,1.467168255,1.921724271,4.156105263,1.220035106,3.374106783,5.001946957,71.37417792,14.17425766,4.559483242,61.81688579,10.06462316,10.63981123,0.407137249,0.442463716,0.274995836,114.0,14.17425766
221,88.88585824,0.97121894,0.97121894,0.984834159,3.567162162,0.928860482,3.06493703,3.821446144,57.33984923,1.277971228,3.401054096,75.68173328,11.16173644,10.22843505,0.579611319,0.420392048,1.001557979,37.0,9.430546303
222,78.76572734,0.553562711,0.464792422,0.6389095889999999,4.801808989,0.8987646090000001,2.972836783,3.44959362,68.09956922,4.249711744,2.906098325,82.02868044,12.86633549,12.81539495,0.118167077,0.543495296,0.171903775,89.0,4.249711744
223,86.96063524,1.020575312,1.017046846,1.3667223,11.098125,0.167490478,1.2595283940000002,4.254347266,67.13070902,8.459046738,3.223271837,38.55092276,12.24701258,12.24981697,0.7512530270000001,1.0310754290000002,1.101987543,8.0,8.459046738
224,77.40991385,1.063017371,1.063017371,1.342363067,8.128087613,0.69214692,2.562982306,4.227227208,71.22893015,8.492353186,3.570646744,63.69578352,11.70327319,13.04067764,0.144737003,0.656580464,0.134612722,331.0,8.492353186
225,59.51928897,0.966963016,1.025433113,1.20277402,6.561542056,2.754989609,3.826481714,3.344204452,43.02769608,7.591702395,2.5131902580000003,75.70315522,13.20380112,14.16409694,0.172913536,0.8310141940000001,0.391977063,107.0,7.591702395
